15:11:41.811 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 532d5e9f-93ba-486b-b411-46f827c1180a_config-0
15:15:30.544 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
15:15:30.544 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Notify connected event to listeners.
15:15:30.544 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$332/1730813026
15:15:33.274 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9100"]
15:15:33.851 [nacos-grpc-client-executor-7] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Receive server push request, request = NotifySubscriberRequest, requestId = 12
15:15:33.854 [nacos-grpc-client-executor-7] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Ack server push request, request = NotifySubscriberRequest, requestId = 12
15:15:33.857 [nacos-grpc-client-executor-8] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Receive server push request, request = NotifySubscriberRequest, requestId = 13
15:15:33.858 [nacos-grpc-client-executor-8] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Ack server push request, request = NotifySubscriberRequest, requestId = 13
15:15:34.634 [nacos-grpc-client-executor-14] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Receive server push request, request = NotifySubscriberRequest, requestId = 14
15:15:34.635 [nacos-grpc-client-executor-14] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Ack server push request, request = NotifySubscriberRequest, requestId = 14
15:15:34.638 [nacos-grpc-client-executor-15] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Receive server push request, request = NotifySubscriberRequest, requestId = 15
15:15:34.640 [nacos-grpc-client-executor-15] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Ack server push request, request = NotifySubscriberRequest, requestId = 15
15:15:34.643 [nacos-grpc-client-executor-16] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Receive server push request, request = NotifySubscriberRequest, requestId = 16
15:15:34.643 [nacos-grpc-client-executor-16] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Ack server push request, request = NotifySubscriberRequest, requestId = 16
15:15:34.996 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP ruoyi-monitor 192.168.31.1:9100 register finished
15:15:35.547 [nacos-grpc-client-executor-23] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Receive server push request, request = NotifySubscriberRequest, requestId = 17
15:15:35.552 [nacos-grpc-client-executor-23] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [dda2c2dc-673f-4aeb-8e15-ce13ed201d37] Ack server push request, request = NotifySubscriberRequest, requestId = 17
15:15:36.564 [main] INFO  c.r.m.m.RuoYiMonitorApplication - [logStarted,61] - Started RuoYiMonitorApplication in 22.684 seconds (JVM running for 24.585)
15:15:36.647 [http-nio-9100-exec-1] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
15:19:13.768 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0
15:19:13.852 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 54 ms to scan 1 urls, producing 3 keys and 6 values 
15:19:13.904 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 28 ms to scan 1 urls, producing 4 keys and 9 values 
15:19:13.929 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 22 ms to scan 1 urls, producing 3 keys and 10 values 
15:19:14.194 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 259 ms to scan 148 urls, producing 0 keys and 0 values 
15:19:14.217 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 21 ms to scan 1 urls, producing 1 keys and 5 values 
15:19:14.252 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 32 ms to scan 1 urls, producing 1 keys and 7 values 
15:19:14.282 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 19 ms to scan 1 urls, producing 2 keys and 8 values 
15:19:14.534 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 247 ms to scan 148 urls, producing 0 keys and 0 values 
15:19:14.537 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
15:19:14.539 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$322/987950392
15:19:14.540 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$323/2136419383
15:19:14.541 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
15:19:14.543 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
15:19:14.569 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0] Try to connect to server on start up, server: {serverIp = '192.168.203.131', server main port = 8848}
15:19:17.948 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0] Success to connect to server [192.168.203.131:8848] on start up, connectionId = 1658042360730_192.168.203.1_54161
15:19:17.949 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0] Notify connected event to listeners.
15:19:17.950 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
15:19:17.953 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6ff5fa64-7aed-4225-b3a8-77deadafd688_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$332/664656217
15:19:18.165 [main] INFO  c.r.m.m.RuoYiMonitorApplication - [logStartupProfileInfo,639] - The following profiles are active: dev
15:19:20.322 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9100"]
15:19:20.323 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
15:19:20.323 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.56]
15:19:20.442 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
15:19:21.191 [main] INFO  c.a.c.s.SentinelWebAutoConfiguration - [addInterceptors,80] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
15:19:24.384 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 4191d529-d6d8-4acd-9e4a-efea133b562b
15:19:24.384 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] RpcClient init label, labels = {module=naming, source=sdk}
15:19:24.386 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
15:19:24.386 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
15:19:24.387 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
15:19:24.387 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Try to connect to server on start up, server: {serverIp = '192.168.203.131', server main port = 8848}
15:19:24.501 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Success to connect to server [192.168.203.131:8848] on start up, connectionId = 1658042367452_192.168.203.1_54203
15:19:24.501 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
15:19:24.501 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Notify connected event to listeners.
15:19:24.501 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$332/664656217
15:19:27.603 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9100"]
15:19:28.136 [nacos-grpc-client-executor-7] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 31
15:19:28.138 [nacos-grpc-client-executor-7] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 31
15:19:28.223 [nacos-grpc-client-executor-8] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 32
15:19:28.223 [nacos-grpc-client-executor-8] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 32
15:19:28.934 [nacos-grpc-client-executor-15] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 33
15:19:28.934 [nacos-grpc-client-executor-15] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 33
15:19:28.936 [nacos-grpc-client-executor-16] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 36
15:19:28.937 [nacos-grpc-client-executor-16] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 36
15:19:28.939 [nacos-grpc-client-executor-17] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 34
15:19:28.939 [nacos-grpc-client-executor-17] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 34
15:19:28.942 [nacos-grpc-client-executor-18] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 35
15:19:28.943 [nacos-grpc-client-executor-18] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 35
15:19:29.275 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP ruoyi-monitor 192.168.31.1:9100 register finished
15:19:29.846 [nacos-grpc-client-executor-25] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 38
15:19:29.850 [nacos-grpc-client-executor-25] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 38
15:19:30.876 [main] INFO  c.r.m.m.RuoYiMonitorApplication - [logStarted,61] - Started RuoYiMonitorApplication in 22.535 seconds (JVM running for 24.577)
15:19:31.008 [http-nio-9100-exec-1] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
15:19:58.954 [nacos-grpc-client-executor-37] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 41
15:19:58.954 [nacos-grpc-client-executor-37] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 41
16:49:42.422 [nacos-grpc-client-executor-1747] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 44
16:49:42.436 [nacos-grpc-client-executor-1747] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 44
16:49:43.012 [nacos-grpc-client-executor-1749] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 45
16:49:43.014 [nacos-grpc-client-executor-1749] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 45
16:49:43.114 [nacos-grpc-client-executor-1750] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 46
16:49:43.116 [nacos-grpc-client-executor-1750] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 46
16:49:43.215 [nacos-grpc-client-executor-1751] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 47
16:49:43.218 [nacos-grpc-client-executor-1751] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 47
16:49:43.223 [nacos-grpc-client-executor-1752] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 48
16:49:43.227 [nacos-grpc-client-executor-1752] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 48
16:49:43.421 [nacos-grpc-client-executor-1753] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Receive server push request, request = NotifySubscriberRequest, requestId = 49
16:49:43.424 [nacos-grpc-client-executor-1753] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4191d529-d6d8-4acd-9e4a-efea133b562b] Ack server push request, request = NotifySubscriberRequest, requestId = 49
